review_comment_message,review_score,product_category_name_english,late_delivery_flag
Comprei duas unidades do produto só recebi uma. Aguardo o envio ou informações sobre a segunda..,1.0,housewares,0
Comprei outras vezes e todos foram entregues desta vez não recebi e o site informa q recebi,1.0,housewares,0
comprei dois produtos e só recebi um sem nota fiscal,2.0,pet_shop,1
comprei dois produtos e só recebi um sem nota fiscal,2.0,,1
"Gente... é inacreditável a desorganização desse stark...
Nao tem histórico ?
Não compro mais nesse loja.",1.0,watches_gifts,0
"Achei que a cortina e muito fina ,ela é tudo junto achei que fosse 4 partes ela é transparente. Não compraria novamente ",2.0,furniture_decor,0
Não recebi o rpoduto,1.0,watches_gifts,0
Não recebi o produto ,1.0,,0
"Não é a primeira vez que tenho problemas de entrega com a loja. Na próxima vez, caso haja concorrência de produtos, não optarei pela Lojas lannister.",1.0,housewares,1
"Lentes de contato são positivas, para hipermetropia, ou negativas, para miopia. Tenho hipermetropia, preciso de lentes positivas.
Foram entregues lentes negativas. Ninguém me atende para resolver.",1.0,,0
"Comprei o tablet para dar como presente de natal mas, infelizmente, já paguei e até agora não recebi o produto.peço que entreguem o mais rápido possível",1.0,toys,0
"Na entrega veio faltando os dois assento futon que eu comprei fora do kit.
Ou seja só entregaram os kits. Continuo aguardando o contato de vocês. ",2.0,furniture_decor,0
"Na entrega veio faltando os dois assento futon que eu comprei fora do kit.
Ou seja só entregaram os kits. Continuo aguardando o contato de vocês. ",2.0,furniture_decor,0
"Na entrega veio faltando os dois assento futon que eu comprei fora do kit.
Ou seja só entregaram os kits. Continuo aguardando o contato de vocês. ",2.0,furniture_decor,0
"Na entrega veio faltando os dois assento futon que eu comprei fora do kit.
Ou seja só entregaram os kits. Continuo aguardando o contato de vocês. ",2.0,furniture_decor,0
5,2.0,home_construction,0
5,2.0,home_construction,0
5,2.0,home_construction,0
"Esse produto nao veio o que cliquei.Era para vir um de cortar marmore 25 ml e que calce na furadeira ,mas . Alguma coisa na descricao saiu errado e veio a serra copo de cortar madeira 3/4.",2.0,garden_tools,0
"Na foto do site das lannister é exibida uma foto do cartucho Canon Original, porém o produto recebido não é Canon, trata-se de uma cartucho genérico de reposição.",1.0,computers_accessories,0
Infelizmente recebi o produto que é uma solução p unhas roídas com o frasco vazio e danificado,1.0,perfumery,0
A frequência do produto está incompatível com a rede elétrica brasileira e não foi mostrado na descrição do produto antes de ser comprado,1.0,health_beauty,0
"o produto é bem diferente da foto, não gostei do material, na foto a renda aparenta ser mais grossa e é extremamente fina e sem forro. ",1.0,bed_bath_table,0
"Comprei um cabo tipo c para utilizar no meu moto z play, e recebi um cabo mini usb",1.0,telephony,0
Ainda não recebi o produto :(,1.0,bed_bath_table,0
Ainda não recebi o produto :(,1.0,home_confort,0
Comparei uma banheira e não recebi no prazo combinado tenho pressa pois meu neto está pra nascer antes de eu fazer a compra eu me certifiquei que iriam me entregar na data certa mais não recebi,1.0,baby,1
Comprei 2 cadeiras e chegou somente 1 com a nota rasurada. Abri uma reclamação na lannister e aguardo solução,1.0,sports_leisure,0
Comprei 2 cadeiras e chegou somente 1 com a nota rasurada. Abri uma reclamação na lannister e aguardo solução,1.0,sports_leisure,0
Não entregou o produto e não entrou em contato.,1.0,telephony,0
Não entregou o produto e não entrou em contato.,1.0,telephony,0
Ainda não recebi meu produto. ,1.0,computers_accessories,0
"Comprei dois pneus, paguei dois pneus, pedido efetuado e pago de dois pneus. Recebi em casa nota fiscal referente aos dois pneus, mas só um pneu dentro da embalagem.
Aguardo posicionamento à respeito",1.0,auto,0
"Comprei dois pneus, paguei dois pneus, pedido efetuado e pago de dois pneus. Recebi em casa nota fiscal referente aos dois pneus, mas só um pneu dentro da embalagem.
Aguardo posicionamento à respeito",1.0,auto,0
"Péssima pois a colcha não é um cobre leito e o tecido é de lançou fino e ainda veio com defeito nas capas das almofadas,estão descusturadas ",1.0,bed_bath_table,0
"O cumprimento do prazo ocorreu, entretanto a qualidade do produto foi péssima. O produto não vem em embalagem original da Philips e apresenta diferenças entre a lamina original. O uso demonstrou-se pe",1.0,health_beauty,0
"Recebi tudo no prazo certo, mas o controle simplesmente não funciona!",2.0,electronics,0
não recebi o produto,1.0,bed_bath_table,0
O produto veio com defeito,1.0,telephony,0
"Um dos produtos não foi entregue, estou no aguardo",2.0,bed_bath_table,0
"Um dos produtos não foi entregue, estou no aguardo",2.0,bed_bath_table,0
"PRODUTO NÃO CHEGOU,E JÁ PASSOU O PRAZO DE ENTREGA",1.0,,0
"Vieram apenas 6 livrinhos e não 18 como consta no anúncio. Quando liguei na loja me informaram que cada livrinho tem 3 edições, ou seja, cada livrinho sai por 23 reais. Me senti enganada.",1.0,books_general_interest,0
O produto não foi entregue. Aguardo providências urgente.,1.0,health_beauty,0
O produto ainda não foi entregue.,1.0,perfumery,0
"Não recebi o produto ainda, peço ajuda.",2.0,health_beauty,0
Correspondeu as expectativas,1.0,watches_gifts,0
apesar do produto ter vindo em perfeitas condições o produto foi entregue com muito atraso e sem nenhuma comunicação do motivo por parte da empresa responsável.,2.0,baby,0
apesar do produto ter vindo em perfeitas condições o produto foi entregue com muito atraso e sem nenhuma comunicação do motivo por parte da empresa responsável.,2.0,baby,0
"O produto é uma porcaria, não parece com o que foi apresentado.",1.0,,0
"Eu recomendaria sim á joga devido a demora na entrega não compro mas no site , só comprarei na loja fisica.. Ainda não recebi meu produto estou muito insatisfeita com a demora. ",2.0,sports_leisure,1
"Usemos recebi antes do prazo
Desta vez atrasou pelos correios tudo bem,mas enviei duas vezes pedido pra saber o que ocorreu e não tive resposta ",2.0,housewares,1
"Produto nao é o que mostra, diz que tem 50watz de potencia mas é mentira..
Eu medi ...",2.0,musical_instruments,0
"Bem comprei esse quadro pela targaryen,e solicitei troca imediatamente,quadro parecido com o do anúncio no entanto apresenta impressão sem qualidade,sem foco imagem trêmula,o material da tela terrível.",1.0,furniture_decor,1
"Bem comprei esse quadro pela targaryen,e solicitei troca imediatamente,quadro parecido com o do anúncio no entanto apresenta impressão sem qualidade,sem foco imagem trêmula,o material da tela terrível.",1.0,furniture_decor,1
Produto de péssima qualidade e acabamento. ,1.0,bed_bath_table,0
Recebi o tamanho errado! Ja mandei 2 emails reclamando e vocês nao responderam. O telefone não reconhece nem meu pedido nem meu CPF (apesar de eu ter digitado diversas vezes corretamente). Péssimo ,1.0,bed_bath_table,0
"Mandam email informando problemas na entrega e solicitando cancelar ou não o pedido; ao tentar cancelar informam que o produto foi entrgue dia 12, não foi; entregam dia 18/05/2017",1.0,sports_leisure,0
"A saída do cabo, mini USB não é a que eu esperava. Preciso de um cabo com saída pra Samsung.",1.0,telephony,0
Passou do prazo e ainda não recebi o meu produto. Não recomendo ,1.0,telephony,0
"Nunca tive problemas com stark.com, mas infelizmente dessa vez errou mesmo. Pedi uma mangueira de entrada de água e recebi uma mangueira de saída. ",1.0,home_appliances,0
"Ainda está no prazo previsto, mas achei mto longo ",2.0,housewares,0
A foto mostra um produto e recebi outro,1.0,home_appliances,0
Nao recebi ainda o produto,1.0,stationery,0
Até agora não recebi nada,1.0,bed_bath_table,0
"Comprei dois kits para meus aparelhos J5 Samsung. Ambas capas plásticas tem corte errado, tapando o flash. A película não cobre toda a extensão da tela. Desejo proceder com a devolução, para troca.",1.0,telephony,0
"Comprei dois kits para meus aparelhos J5 Samsung. Ambas capas plásticas tem corte errado, tapando o flash. A película não cobre toda a extensão da tela. Desejo proceder com a devolução, para troca.",1.0,telephony,0
"Ñ enviaram o priduto, nem ao menos emitiram a nota fiscal",1.0,,0
Nenhum dos produtos que comprei desta loja vieram! E um ainda não recebi o dinheiro de volta!,1.0,furniture_decor,0
"Não vou recomendar a loja 😡 Porque eu comprei dois produtos e só recibi um. 
Entrei no site e o outro vcs cancelaram.
",1.0,,0
Chegou meu pedido incompleto ,1.0,health_beauty,0
"Não recebi o bb conforto, só a base. QUal o motivo nao me entregaram?",2.0,baby,0
"Na imagem é Cola Premium Black de 10ml e foi entregue Cola Elite Glue Black de 05ml. Compro muito no site das lannister e essa foi a 1a vez que me senti lesada, enganada. ",2.0,food,0
"Produto danificado, onde se coloca o olho, está solta a peça",1.0,sports_leisure,0
Ainda nao recebi,1.0,health_beauty,0
"Comprei o produto e depois de 45 dias, a loja americana enviou e-mail dizendo: Devido a uma divergência no sistema de controle de estoque do parceiro , não será possível efetuar a entrega do produto",1.0,sports_leisure,0
"O produto veio fora do prazo, é só recebi porque solicitei o cancelamento.

Lamentável.",1.0,audio,1
"Além da demora para emitir a nota fiscal, a demora para a devolução do dinheiro, em caso de cancelamento da compra, demora uma eternidade. 
Já faz 2 semanas que solicitei o cancelamento e nada.",1.0,watches_gifts,0
"Comprei um coisa e recebi outra, já enviei e-mail e até agora ninguém entrou em contato comigo.",1.0,sports_leisure,0
meu produto ainda não chegou e estou chateado pela demora!,1.0,sports_leisure,1
Conprei para dar de Natal para a minha filha. Espero que chegue a tempo. ,1.0,baby,0
Transportador não entregou o produto,1.0,computers_accessories,0
Não veio o produto certo,1.0,computers_accessories,0
Fiz a compra no Black Friday com outros dois pedidos. Os outros dois chegaram na semana seguinte enquanto este não chegou até agora.,1.0,bed_bath_table,1
"Recebi apenas o isqueiro zippo o balm, blend para barba de quase 100 reais ainda não recebi e consta como recebido. Como assim???
- eu paguei pelo produto e quero receber.",1.0,health_beauty,0
"Recebi apenas o isqueiro zippo o balm, blend para barba de quase 100 reais ainda não recebi e consta como recebido. Como assim???
- eu paguei pelo produto e quero receber.",1.0,stationery,0
Comprei e chegou outro produto de cor diferente e qualidade bem inferior. Só transtorno nessa compra. ,1.0,bed_bath_table,0
"Algo aconteceu errado, pois não recebi estes itens. Contudo, já recebi outros itens que comprei na mesma ocasião.
Aguardo um retorno.",1.0,air_conditioning,0
Chegou apenas a nota fiscal ,1.0,health_beauty,0
Não recebi o produto é não consigo rastrear o site está com problema é não tenho como rastrear,1.0,stationery,1
"A entrega foi rápida.,mas o produto foi mal embalado e o pote chegou estourado.tive que usar metade do pote( que conseguisalvar) colocando emoutropote. ",2.0,health_beauty,0
Peço por gentileza que vcs agilize a entrega deste produto.,1.0,health_beauty,1
"Na imagem e descrição mostram duaa partes de cortinas, mas veio apenas uma pra mim!",1.0,bed_bath_table,0
"Recebi o produto porém veio com a tela quebrada 
",1.0,home_construction,0
"Recebi o produto porém veio com a tela quebrada 
",1.0,home_construction,0
"Recebi o produto porém veio com a tela quebrada 
",1.0,home_construction,0
O boné veio manchado!! ,1.0,fashion_bags_accessories,0
"No boleto está escrito que quem está recebendo meu dinheiro é a loja lannister. Quero o produto não o dinheiro de volta perdi outra promoção em outro site para comprar nas lannister.
",1.0,consoles_games,0
Até o presente momento foi recebido apenas a base do bebê conforto.,1.0,baby,0
"O produto ainda NÃO chegou!
Quem irá se responsabilizar pelo atraso na entrega e pelo valor do frete que foi pago por mim, A targaryen ou as lannister? Já enviei email, mas até agora n tive retorno! ",1.0,baby,1
Meu produto nao foi entregue ja faz um mes que estou esperando..,1.0,sports_leisure,0
"Oi, boa noite!
Eu quero cancelar minha compra, devolver o produto e ter meu dinheiro reembolsado. Você pode me ajudar? Muito obrigado. ",1.0,housewares,0
"Gostei do produto, mas veio sem embalagem com característica do produto. Se for p/ presentear alguém (como no meu caso)Não recomendo! ",2.0,toys,0
"o produto não fuciona,quero trocar ou devolva o dinheiro",1.0,electronics,0
"Tentei fazer o cancelamento do produto e até o momento a solicitação está em andamento e o produto ja foi entregue, agora preciso troca-lo e o serviço não está habilitado. Péssimo atendimento.",1.0,health_beauty,0
Estou a 3 dias em casa sem sair aguardando o produto e nada da entrega,1.0,perfumery,1
"Não gostei da entrega, pois paguei o frete que não foi barato e os correios não entregou na minha casa tive que ir buscar no correios do centro da minha cidade, serviço de entrega muito Ruin!",2.0,sports_leisure,1
"Tenho varias compras na baratheon inclusive uma tv que sei que vai chegar antes da data prevista. Mas com parceiros é diferente, não são comprometidos.",1.0,pet_shop,1
"Depois que a lannister adotou essas forma de venda, se tornando uma Mercado Livre, o relacionamento e os produtos raramente chegam corretos, tive sorte com esse teclado mas o monitor que comprei nao.",2.0,computers_accessories,0
"Além de não possuírem o produto em estoque, e só foram avisar depois da compra efetuada (Sistema falho) ainda não enviaram o reembolso para a operadora do cartão.",1.0,,0
Produto com medida menor do que a informada no site ,1.0,housewares,0
"Comprei 2 conforme pedido. Recebi apenas 1. Inclusive a nota fiscal é só de 1. Já foi enviado um e-mail pra stark sobre o fato, aguardando retorno.",1.0,furniture_decor,0
"Comprei 2 conforme pedido. Recebi apenas 1. Inclusive a nota fiscal é só de 1. Já foi enviado um e-mail pra stark sobre o fato, aguardando retorno.",1.0,furniture_decor,0
"nem um pouco satisfeito pois compramos os produtos,não chegou na data prevista,estamos bastante chateados com o site,precisamos de uma resposta urgente de vocês????????? ",1.0,health_beauty,0
"faltou as quatro pulseiras.. 
só veio 3 pulseiras na embalagem.. 
eu efetuei duas compras.. uma de um kit de 3 pulseiras e outra com um kit de 4 pulseiras..
só chegou o kit de 3 pulseiras.. ",1.0,fashion_bags_accessories,0
"faltou as quatro pulseiras.. 
só veio 3 pulseiras na embalagem.. 
eu efetuei duas compras.. uma de um kit de 3 pulseiras e outra com um kit de 4 pulseiras..
só chegou o kit de 3 pulseiras.. ",1.0,fashion_bags_accessories,0
O produto não foi entregue. E eu não posso ficar o tempo todo em casa aguardando. Tenho que trabalhar.,1.0,health_beauty,1
Veio com um defeito no acrílico que fica bem aparente. ,2.0,housewares,0
"nao posso avaliar, sem ter recebido ",1.0,cool_stuff,0
"Ola
recebi meu produto parcial, recebi a manta mais a bolinha NAO",2.0,bed_bath_table,0
"Ola
recebi meu produto parcial, recebi a manta mais a bolinha NAO",2.0,pet_shop,0
Recebi meu produto com defeito. O mop não fica preso ao cabo e faz um barulho imenso ao girar. Gostaria da troca do produto.,1.0,housewares,0
"Chegou com a caixa machucada .
Ao abrir , o produto avariado .
Tentaram maquiar o vidro quebrado que estava por baixo , mas eu vi .
Pior compra que já fiz , vergonhoso .",1.0,furniture_decor,0
"Chegou com a caixa machucada .
Ao abrir , o produto avariado .
Tentaram maquiar o vidro quebrado que estava por baixo , mas eu vi .
Pior compra que já fiz , vergonhoso .",1.0,furniture_decor,0
"A rede é inadequada pra criança, pois o risco de acidente é eminente.A rede é muito estreita difícil de colocar o bebê nela. Minha bebê de 5 meses caiu 2 vezes. Caiu emcima do colchão mas se assustou ",1.0,baby,0
"Comprei 2 itens do mesmo produto e tive que pagar 2 fretes... Acho uma sacanagem isso, e também chegou 1 produto e o outro ainda não",2.0,health_beauty,0
"Comprei 2 itens do mesmo produto e tive que pagar 2 fretes... Acho uma sacanagem isso, e também chegou 1 produto e o outro ainda não",2.0,health_beauty,0
Ainda estamos aguardando a chegada do produto,1.0,telephony,0
Ainda estamos aguardando a chegada do produto,1.0,telephony,0
Ainda estamos aguardando a chegada do produto,1.0,telephony,0
Ainda estamos aguardando a chegada do produto,1.0,telephony,0
"Essa parceria não foi boa , não emitiu nem nota fiscal e não mandou o produto , e pelo visto não vai mandar , péssimos parceiros ",1.0,,0
"Essa parceria não foi boa , não emitiu nem nota fiscal e não mandou o produto , e pelo visto não vai mandar , péssimos parceiros ",1.0,,0
Realizei a compra em 30/07 e até agora não recebi o produto.,1.0,food_drink,0
"Comprei dois transformadores e recebi apenas um, não confirmo o recebimento! Quero meu dinheiro de volta! Não recomendo a loja pra ninguém! Cuidado!",1.0,electronics,0
"Comprei dois transformadores e recebi apenas um, não confirmo o recebimento! Quero meu dinheiro de volta! Não recomendo a loja pra ninguém! Cuidado!",1.0,electronics,0
"A empresa deveria usar uma transportadora, pois os correios não tem competência pra envio além da demora corre o risco de não entregar.",1.0,auto,0
Gente ainda não recebi minha encomenda. Como fasso pra vocês enviarem de novo,1.0,health_beauty,0
Eu compro sempre nesta loja e gosto,2.0,baby,0
"Eu cancelei a compra, estou esperando a devolução do valor conforme o e-mail recebido.",1.0,office_furniture,0
A compra foi realizada 2 x e nenhuma delas o produto foi entregue no prazo por falta de estoque. Se não tinha estoque para que expor o produto a venda. ,1.0,furniture_decor,0
"Comprei dois escapulario, mais esta empresa mandou apenas um e agora eu nem seu se vou receber o outro ou ter o meu dinheiro de volta. Que merda esta situação",1.0,fashion_bags_accessories,0
"Comprei dois escapulario, mais esta empresa mandou apenas um e agora eu nem seu se vou receber o outro ou ter o meu dinheiro de volta. Que merda esta situação",1.0,fashion_bags_accessories,0
"O Pen drive que grava voz e vídeo chegou no prazo, porém está com defeito. Não está gravando nada. Mandei um email para a loja que enviou o produto é aguardando uma posição para resolução do problema.",1.0,computers_accessories,0
demora na entrega (ainda nao chegou fora do prazo),1.0,furniture_decor,1
Muito ruim a demora na entrega. Se fosse por transportadora seria mesmo valor e muito mais rápido a entrega. ,2.0,housewares,0
Muito ruim a demora na entrega. Se fosse por transportadora seria mesmo valor e muito mais rápido a entrega. ,2.0,housewares,0
Vou aguardado a entrega para dizer se recomentaria ,1.0,toys,0
"O produto entregue vale 40% do valor do produto comprado, ",1.0,pet_shop,0
Comprei dois tapetes laváveis para cães São Pet me entregaram 1 (um) e na cor diferente comprei azul entregaram rosa.,1.0,pet_shop,0
Comprei dois tapetes laváveis para cães São Pet me entregaram 1 (um) e na cor diferente comprei azul entregaram rosa.,1.0,pet_shop,0
"Comprei 4 balanças, recebi somente 3 unidades.",1.0,housewares,0
"Comprei 4 balanças, recebi somente 3 unidades.",1.0,housewares,0
"Comprei 4 balanças, recebi somente 3 unidades.",1.0,housewares,0
"Comprei 4 balanças, recebi somente 3 unidades.",1.0,housewares,0
comprei duas unidades da mangueira. apenas 01 foi entregue.,1.0,garden_tools,0
comprei duas unidades da mangueira. apenas 01 foi entregue.,1.0,garden_tools,0
Comprei 2 unidades porém na embalagem veio apenas um. Aguardo retorno.,1.0,sports_leisure,0
Comprei 2 unidades porém na embalagem veio apenas um. Aguardo retorno.,1.0,sports_leisure,0
Pedi com os braços rosa porém veio no branco ,1.0,office_furniture,0
"Sem comentário , não recebi o relógio Cassio .",1.0,watches_gifts,0
"Sem comentário , não recebi o relógio Cassio .",1.0,watches_gifts,0
Esperava q a mercadoria tivesse mais qualidade ...pessima qualidade...nao indico a ninguem....,1.0,bed_bath_table,0
Recebi e vou devolver muito pesada e difícil de colocar e não fica igual da foto no site !,1.0,bed_bath_table,0
Não recebi o produto e nem meu dinheiro de volta ,1.0,perfumery,1
"O PRODUTO VEIO COM DEFEITO, FALTANDO O CABO",1.0,,0
"Sr. Diretor| vieram apenas 2 unidades de luminária de cone pendente na cor amarelo, uma cx. com 10 lâmpadas led de 10 wats. FALTANDO UMA LUMINÁRIA PENDENTE DE COR BRANCA COM ABORDA DE COR AMARELO",2.0,furniture_decor,0
"Sr. Diretor| vieram apenas 2 unidades de luminária de cone pendente na cor amarelo, uma cx. com 10 lâmpadas led de 10 wats. FALTANDO UMA LUMINÁRIA PENDENTE DE COR BRANCA COM ABORDA DE COR AMARELO",2.0,furniture_decor,0
"Sr. Diretor| vieram apenas 2 unidades de luminária de cone pendente na cor amarelo, uma cx. com 10 lâmpadas led de 10 wats. FALTANDO UMA LUMINÁRIA PENDENTE DE COR BRANCA COM ABORDA DE COR AMARELO",2.0,furniture_decor,0
O produto entregue foi muito inferior ao da foto demonstrativa do anúncio. DEVOLVI,1.0,bed_bath_table,0
"Nao compre essa antena nao presta nao pega nenhum canal
Comprei estalei direito e nao fuciona",1.0,electronics,0
Esse produto veio com defeito,2.0,watches_gifts,0
"Recebi o produto e o mesmo veio dobrado ao meio, acredito que para efeito de transporte. Acontece que o Material do produto (PVC) é muito ruim de modelar e tirar a dobra que ficou.",2.0,auto,0
"A entrega veio incompleta, só veio a película S8 Plus e não a capa do S8 Plus que é o meu smartphone. Quando eu fiz a compra na hora que fiz o pedido da capa S8 Plus saiu errado como se fosse S8.",2.0,telephony,0
"A entrega veio incompleta, só veio a película S8 Plus e não a capa do S8 Plus que é o meu smartphone. Quando eu fiz a compra na hora que fiz o pedido da capa S8 Plus saiu errado como se fosse S8.",2.0,telephony,0
Fiz um pedido com 2kits para dois celulares. Paguei pelos dois e só recebi um.,1.0,telephony,0
Fiz um pedido com 2kits para dois celulares. Paguei pelos dois e só recebi um.,1.0,telephony,0
"nao enviam o produto e também nao cancelam o pedido.stark está caindo no meu conceito devido a essas parcerias com esses ""projetos"" de loja.",1.0,,0
"nao enviam o produto e também nao cancelam o pedido.stark está caindo no meu conceito devido a essas parcerias com esses ""projetos"" de loja.",1.0,,0
"eu fui na lojas lannister pra comprar no site lannister pensando ser seguro mero engano, me enviaram embalagem com nota nao sei se e e verdadeira ,o produto nao veio e paguei a vista no dinheiro.",1.0,,0
"Comprei, o prazo de entrega já se esgotou e ainda não recebi, tentei cancelar, mas o vendedor diz estar tendo problemas com os Correios",2.0,watches_gifts,0
" Bom diameu pedido veio faltando 1 kit de cabideiro,estou mandando imail mais não me responde,como faço? Vão me mandar o que está faltando ou me reembolsar pois na minha nota fiscal veio cobrando os 2",2.0,industry_commerce_and_business,0
" Bom diameu pedido veio faltando 1 kit de cabideiro,estou mandando imail mais não me responde,como faço? Vão me mandar o que está faltando ou me reembolsar pois na minha nota fiscal veio cobrando os 2",2.0,industry_commerce_and_business,0
Houve cobrança do produto na fatura do cartão de crédito. Não foi entregue o produto até hoje e o fornecedor informou que não ha estoque. Gostaria do reembolso imediato do valor no meu cartão. ,1.0,housewares,0
O número veio menor eu pedi 44 veio 42 o que faço,2.0,fashion_male_clothing,0
O número veio menor eu pedi 44 veio 42 o que faço,2.0,fashion_male_clothing,0
"Comprei um carregador Motorola turbopower 15W, mas chegou aqui em minhas mãos um carregador que não encaixa em nenhum Motorola, testei no Moto G4, G5 Plus e G5S Plus, e em nenhum deles o USB encaixou.",1.0,telephony,0
Comprei o relógio e não veio o que eu pedi e tudo indica que ê falsificado. Não gostei. ,1.0,watches_gifts,0
"Recebi apenas uma luminária, quando comprei três. E não recebi a churrasqueira. No momento, não recomendaria a loja. Espero que haja uma solução, então avaliarei novamente.",1.0,furniture_decor,0
"Recebi apenas uma luminária, quando comprei três. E não recebi a churrasqueira. No momento, não recomendaria a loja. Espero que haja uma solução, então avaliarei novamente.",1.0,garden_tools,0
"Recebi apenas uma luminária, quando comprei três. E não recebi a churrasqueira. No momento, não recomendaria a loja. Espero que haja uma solução, então avaliarei novamente.",1.0,garden_tools,0
"Recebi apenas uma luminária, quando comprei três. E não recebi a churrasqueira. No momento, não recomendaria a loja. Espero que haja uma solução, então avaliarei novamente.",1.0,garden_tools,0
até agora não sei a onde foi parar meu produto,1.0,health_beauty,0
"Achei que iria chegar um produto original e não um fake.Chegou antes do prazo,mas chegou só as tesouras ,a máquina nem chegou junto.Se a tesoura é horrivel,Tô imaginando a máquina. 
Não quero mais.",1.0,health_beauty,0
Comprei um ventilador de mesa e veio um de torre com a base quebrada. ,1.0,air_conditioning,0
A cor não veio vermelho como na descrição do produto e sim vinho... O material achei q fosse melhor.. Porem vale a pena pelo preço...,2.0,bed_bath_table,0
"COMO DAR MINHA OPINIÃO?????
NÃO RECEBI O PRODUTO ISSO JÁ É UMA MANEIRA DE SABER QUE ESTOU TOTALMENTE INSATISFEITA E IRRITADA.
QUERO SABER QUAL SERÁ A PROVIDÊNCIA???? ",1.0,construction_tools_construction,1
Pedi o cancelamento do produto logo após a compra e mesmo assim ele foi enviado e nem chegou para mim. Não quero o produto.,1.0,telephony,0
"Pessimo atendimento, fiz a compra e 2 dias depois chegou mensagem avisando que eles nao tinham o produto e que minha compra tinha sido cancelada. Nunca mais compro com esse vendendor.",1.0,stationery,0
"Meu pedido possuía dois itens, recebi apenas 1 o de menor valor",1.0,toys,0
"Meu pedido possuía dois itens, recebi apenas 1 o de menor valor",1.0,toys,0
Comprei 2 produtos chegou apenas 1. Aguardo retorno.,2.0,electronics,0
Comprei 2 produtos chegou apenas 1. Aguardo retorno.,2.0,electronics,0
Nao recebi produto nem satisfaçao sobre ocorrido mandei cinco solicitaçoes sobre como poderia proceder e nao obtive retorno. Produto ja foi pago e nao chegou. Pessimo,1.0,,1
SOLICITO ENTREGA DO PRODUTO NAO VOLTARIA A FAZER NEGOCIO COM ESSA EMPRESA,1.0,computers_accessories,0
SOLICITO ENTREGA DO PRODUTO NAO VOLTARIA A FAZER NEGOCIO COM ESSA EMPRESA,1.0,computers_accessories,0
Minha opinião é a mais triste de todas falta compromisso com cliente stark que também não fez nada. Perdeu minha familia como cliente geral.,1.0,health_beauty,0
Não recebi o produto ainda!,1.0,furniture_decor,0
"Estou muito insatisfeita pois solicitei o cancelamento no dia seguinte à compra e de acordo com a lannister, após 48h eu teria o retorno da solicitação. Até hoje nenhuma posição. ",1.0,sports_leisure,0
Me venderam um produto que não tinham para entregar,1.0,,0
embalagem veio aberta produto encardida faltando cabo de força ,1.0,telephony,0
"Já solicitei a troca , pois o produto vendido pela loja não é idôneo",1.0,health_beauty,0
"Site dos correios informa que foi entregue, porém o produto não foi entregue.",1.0,air_conditioning,0
O produto vendido é falsificado . A imagem do produto é embaçada pra não dar pra perceber claras diferenças entre ele e o original ,2.0,sports_leisure,0
O produto vendido é falsificado . A imagem do produto é embaçada pra não dar pra perceber claras diferenças entre ele e o original ,2.0,sports_leisure,0
"A loja sempre entregou em dia, mas dessa vez não...Estou aguardando...",2.0,,0
Fiz o pedido de duas lumimarias e só recebi uma.,1.0,furniture_decor,0
Fiz o pedido de duas lumimarias e só recebi uma.,1.0,furniture_decor,0
Não recebi o produto na data prometida,1.0,garden_tools,0
Demora demasiada na entrega,2.0,computers_accessories,0
O produto não funciona e não é o que está descrito no site para compra.,1.0,audio,0
"Nunca mais compro nada por esse site sendo o msm vendido e entregue por um ospedeiro
",1.0,health_beauty,1
"falta de respeito como cliente estou insatisfeita com o pó-venda, não consigo atendimento em nenhum doos canais de atendimento, alias só há um canal, fone, só que por meio de atendimento eletronico;;;",1.0,food_drink,0
"falta de respeito como cliente estou insatisfeita com o pó-venda, não consigo atendimento em nenhum doos canais de atendimento, alias só há um canal, fone, só que por meio de atendimento eletronico;;;",1.0,food_drink,0
"falta de respeito como cliente estou insatisfeita com o pó-venda, não consigo atendimento em nenhum doos canais de atendimento, alias só há um canal, fone, só que por meio de atendimento eletronico;;;",1.0,food_drink,0
"falta de respeito como cliente estou insatisfeita com o pó-venda, não consigo atendimento em nenhum doos canais de atendimento, alias só há um canal, fone, só que por meio de atendimento eletronico;;;",1.0,food_drink,0
"falta de respeito como cliente estou insatisfeita com o pó-venda, não consigo atendimento em nenhum doos canais de atendimento, alias só há um canal, fone, só que por meio de atendimento eletronico;;;",1.0,food_drink,0
Estou com um cancelamento em aberto e o prazo de 48h já acabou e eu não obtive retorno. Sinto-me lesada: produto falso. Não arriscarei minha saúde com esse produto duvidoso. Aguardo retorno urgente.,1.0,sports_leisure,0
"Comprei uma pipoqueira e um aspirador 13/02 foram entregues hoje meu relogio comprei no mrsmo dia nessa mesma loja E Clock está com dificuldades na entrega.
Não sei que dificuldade e essa",1.0,computers_accessories,1
a compra foi realizada a 1 mês e o produto ainda não foi entregue. Não tenho acesso ao rastreamento ,2.0,sports_leisure,0
NÃO RECEBI O PRODUTO,1.0,auto,1
Até o momento não foi entregue.,1.0,sports_leisure,1
FIZ A COMPRA DE 3 CAIXAS E RECEBI APENAS 2 CAIXAS,1.0,health_beauty,0
FIZ A COMPRA DE 3 CAIXAS E RECEBI APENAS 2 CAIXAS,1.0,health_beauty,0
FIZ A COMPRA DE 3 CAIXAS E RECEBI APENAS 2 CAIXAS,1.0,health_beauty,0
Nao veio o espeto,1.0,housewares,0
As toalhas não são felpudas!!!!,1.0,home_confort,0
comprei 2 cortinas e só foi entregue uma cortina,2.0,furniture_decor,0
